fighter_id,name,birthdate,aka,associations,class_weight,wins,losses,draws,wins_by_ko_tko,wins_by_submission,wins_by_decision,wins_by_other,losses_by_ko_tko,losses_by_submission,losses_by_decision,losses_by_other,country,city,weight (lbs),sex,height,height (cm)
9acd621cdb7344ab968c16f2ea3e92fa,Jai Herbert,1988-05-13,The Black Country Banger,['Renegade Jiu Jitsu'],Lightweight,12.0,5.0,0.0,9.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,England,"Wolverhampton, West Midlands",155.0,M,6.1,185.93
0c6d1762ac1d448fbf75d92926728a36,Davey Grant,1985-12-18,Dangerous,['Syndicate MMA'],Bantamweight,15.0,7.0,0.0,4.0,9.0,2.0,0.0,0.0,4.0,3.0,0.0,England,Bishop Auckland,135.0,M,5.8,176.78
a93f63f656164eaa8198a4e6f9e741dd,Jonny Parsons,1991-09-06,The Sluggernaut,['Syndicate MMA'],Welterweight,9.0,3.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,United States,"Las Vegas, Nevada",171.0,M,5.1,155.45
da303bf5bf9c4efdba3a3291f72061f6,Danny Roberts,1987-07-14,Hot Chocolate,['Team McHale'],Welterweight,18.0,8.0,0.0,8.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,England,"Liverpool, Merseyside",170.0,M,6.1,185.93
f96bc67ecbc64e5fbda657b30a2a6284,Joel Alvarez,1993-03-02,El Fenomeno,['Bandog Fight Club'],Lightweight,20.0,3.0,0.0,3.0,17.0,0.0,0.0,2.0,0.0,1.0,0.0,Spain,"Gijon, Asturias",155.0,M,6.2,188.98
204f3c0204374799af0ad6a9c7d74ae5,Ketlen Vieira,1991-08-26,Fenomeno,['Nova Uniao'],Bantamweight,14.0,3.0,0.0,2.0,4.0,8.0,0.0,1.0,0.0,2.0,0.0,Brazil,"Manaus, Amazonas",135.0,F,5.9,179.83
aa7e00ef825f4a3887179009d887a9ba,Yanal Ashmoz,1995-03-31,Red Fox,['K Dojo Warrior Tribe'],Lightweight,7.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Israel,Tiberias,155.0,M,5.9,179.83
4e602bafbaae43de98b831259a9d3d18,Shauna Bannon,1993-10-23,Mama B,['Holohan Martial Arts'],Strawweight,5.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,Ireland,Dublin,115.0,F,5.5,167.64
29025ee161534ca1a19f4719ac28a588,Daniel Barez,1988-12-10,,['Entram Gym'],Flyweight,16.0,6.0,0.0,7.0,6.0,3.0,0.0,0.0,3.0,3.0,0.0,Spain,"Burjassot, Valencia",125.0,M,5.6,170.69
ed70e3db66844f77aa9ec8089fc17f90,Bassil Hafez,1988-12-10,,['Entram Gym'],Flyweight,16.0,6.0,0.0,7.0,6.0,3.0,0.0,0.0,3.0,3.0,0.0,Spain,"Burjassot, Valencia",125.0,M,5.6,170.69
ca216606c2034bb387af1c0c7d63ff2f,Ottman Azaitar,1990-02-20,Bulldozer,['Jupps Fight Team'],Lightweight,13.0,2.0,0.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,Germany,Cologne,156.0,M,5.7,173.74
5f13ef1a79584857a5694b510b6ca1c8,Albert Duraev,1989-01-05,Machete,['Xtreme Couture'],Middleweight,16.0,5.0,0.0,3.0,9.0,4.0,0.0,4.0,1.0,0.0,0.0,Russia,"Volgograd, Volgograd Oblast",185.0,M,5.11,155.75
efb0cbdcd34847d4b1ae3508344277d7,Melsik Baghdasaryan,1992-01-28,The Gun,['Glendale Fighting Club'],Featherweight,8.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,United States,"Glendale, California",145.0,M,5.8,176.78
be4b121b2f9548c4b34535185f21699d,Tucker Lutz,1994-07-12,Top Gun,['Ground Control'],Featherweight,12.0,4.0,0.0,6.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,United States,"Baltimore, Maryland",145.0,M,5.8,176.78
289bee885b5241d4b0f6953b1d0b67dd,Istela Nunes,1992-07-23,,"['Team Nunes', 'American Top Team']",Strawweight,6.0,5.0,1.0,2.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,Brazil,"Sao Jose dos Pinhais, Parana",115.0,F,5.4,164.59
1d840f26ee9e4699baa7427ea8ff5f0f,Austin Lingo,1994-07-10,Lights Out,['Fortis MMA'],Featherweight,9.0,3.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,United States,"Mesquite, Texas",145.0,M,5.1,155.45
530bc975e375431488a3684e5dad20ac,Evan Elder,1997-04-11,The Phenom,['Nick Diaz Academy'],Lightweight,8.0,2.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,United States,"Stockton, California",155.0,M,5.9,179.83
f04a5b71953f41e2bf546771064c30a9,Genaro Valdez,1992-01-16,Rayadito,['Entram Gym'],Lightweight,10.0,3.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,Mexico,"Tijuana, Baja California",155.0,M,5.1,155.45
e202c2e806f04d63a679889a5d5933a7,Tyson Nam,1983-10-06,,['Sports Lab'],Flyweight,22.0,14.0,0.0,14.0,1.0,7.0,0.0,3.0,1.0,10.0,0.0,United States,"Portland, Oregon",125.0,M,5.7,173.74
0af275fa7a994640a9da2f0c9cfb1159,Alex Munoz,1990-02-27,,['Team Alpha Male'],Lightweight,7.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,United States,"Dallas, Texas",155.0,M,5.9,179.83
245e75ccf7e242b2a4a364a1f0a99f81,Carl Deaton,1989-11-24,The Anishinaabe Kid,['The Academy MN'],Lightweight,17.0,7.0,2.0,3.0,9.0,5.0,0.0,1.0,2.0,4.0,0.0,United States,"Minneapolis, Minnesota",155.0,M,5.6,170.69
0b89a6fe40214fdab1f872ea28f4d302,Ashlee Evans-Smith,1987-07-09,Rebel Girl,['Reign MMA'],Bantamweight,6.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,United States,"Lake Forest, California",135.0,F,5.8,176.78
d371b38cfa214700b6d84e8c379b5bb6,Dan Hooker,1990-02-13,The Hangman,['City Kickboxing'],Lightweight,23.0,12.0,0.0,11.0,7.0,5.0,0.0,3.0,3.0,6.0,0.0,New Zealand,Auckland,156.0,M,6.0,182.88
5cda7f12324f453c820a91a2c845ef61,Niko Price,1989-09-29,The Hybrid,['Futures MMA'],Welterweight,15.0,7.0,2.0,10.0,3.0,2.0,0.0,5.0,1.0,1.0,0.0,United States,"Cape Coral, Florida",170.0,M,6.0,182.88
6a100c0888fa40329699f57eff2261d1,Jimmy Crute,1996-03-04,The Brute,"[""Stewie's House of BJJ""]",Light Heavyweight,12.0,4.0,0.0,5.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,Australia,"Altona Meadows, Victoria",205.0,M,6.2,188.98
f3d69288ed364d2bacb0823222ab6c1f,Kamuela Kirk,1994-04-13,The Jawaiian,['Siege MMA'],Lightweight,12.0,6.0,0.0,5.0,6.0,1.0,0.0,1.0,1.0,4.0,0.0,United States,"Peoria, Arizona",155.0,M,5.9,179.83
4471939bdd7244d288a6c2a8c0d1f160,Damir Ismagulov,1991-02-03,,['Boets MMA'],Lightweight,24.0,3.0,0.0,12.0,1.0,11.0,0.0,0.0,0.0,3.0,0.0,Russia,Orenburg,155.0,M,5.1,155.45
cab2c3334d464e9c99f4ac714f181c4f,Kevin Lee,1992-09-04,The Motown Phenom,['Tristar Gym'],Welterweight,19.0,8.0,0.0,3.0,8.0,8.0,0.0,1.0,4.0,3.0,0.0,United States,"Grand Rapids, Michigan",170.0,M,5.9,179.83
ba928784e54842e49ad80bceb0b2cd42,Yana Santos,1989-11-11,Foxy,['American Top Team'],Featherweight,14.0,8.0,1.0,7.0,1.0,6.0,0.0,3.0,2.0,3.0,0.0,Russia,"Murmansk, Oblast de Murmansk",145.0,F,5.8,176.78
5863f26c88454c74a2d55bee025a35b9,Guram Kutateladze,1992-01-08,Georgian Viking,['Allstars Training Center'],Lightweight,12.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,Georgia,Tbilisi,155.0,M,5.11,155.75
4e9bad8451a44e248625c6a4d2dd1903,Alexander Romanov,1990-12-11,King Kong,['Lion Club'],Heavyweight,17.0,2.0,0.0,6.0,9.0,2.0,0.0,1.0,0.0,1.0,0.0,Moldova,Comrat City,264.0,M,6.2,188.98
726e14e5b5194b5a959bfae268e5a28e,Blagoy Ivanov,1986-10-09,Baga,['SK Absolute Bulgaria'],Heavyweight,19.0,7.0,1.0,6.0,6.0,7.0,0.0,0.0,1.0,6.0,0.0,Bulgaria,Sofia,258.0,M,5.11,155.75
3c6ae27f730d485d9fdd4e3f56ee968f,Gabriel Santos,1996-11-28,Mosquitinho,['Brazilian TKO'],Featherweight,10.0,2.0,0.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,Brazil,"Beberibe, Ceara",145.0,M,5.9,179.83
9f215e9901cb46d4a489b65980683a1d,Philip Rowe,1990-07-18,The Fresh Prince,['Fusion X-Cel Performance'],Welterweight,10.0,4.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,United States,"Queens, New York",170.0,M,6.3,192.02
cae1a2680ce0458bb505a5e1a5dd9e96,Zhalgas Zhumagulov,1988-08-29,,['American Top Team'],Flyweight,16.0,9.0,0.0,8.0,1.0,7.0,0.0,2.0,0.0,7.0,0.0,Kazakhstan,Aktobe,125.0,M,5.4,164.59
f3f688b541c64e26acea85b50da047a1,Jared Cannonier,1984-03-16,The Killa Gorilla,['MMA Lab'],Middleweight,17.0,6.0,0.0,10.0,2.0,5.0,0.0,2.0,0.0,4.0,0.0,United States,"Anchorage, Alaska",185.0,M,6.0,182.88
ed4a33656f4e4636917b0ac071e5ab25,Marvin Vettori,1993-09-20,The Italian Dream,['Xtreme Couture'],Middleweight,19.0,7.0,0.0,2.0,9.0,8.0,0.0,0.0,0.0,7.0,0.0,Italy,"Mezzocorona, Trentino",185.0,M,6.0,182.88
a2f28f80f4414d8a82a603405133a1b2,Tereza Bleda,2001-11-30,,['Reinders MMA'],Flyweight,7.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Czech Republic,Prague,125.0,F,5.9,179.83
52176fc5292140c2a47f88b4b92691f2,Gabriella Fernandes,1993-08-13,Gabi,"['MMA Masters', 'Team Jorjao']",Flyweight,8.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,Brazil,"Sao Goncalo, Rio de Janeiro",125.0,F,5.6,170.69
165d6a5800534f1c83e787d40250b6d0,Ronnie Lawrence,1992-06-13,The Heat,['MMA Science Academy'],Bantamweight,8.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,United States,"Murfreesboro, Tennessee",135.0,M,5.8,176.78
d690bd125ce34cc3b5fa812198386997,Amanda Nunes,1988-05-30,Lioness,['Lioness Studio'],Bantamweight,23.0,5.0,0.0,13.0,4.0,6.0,0.0,2.0,2.0,1.0,0.0,Brazil,"Salvador, Bahia",135.0,F,5.8,176.78
8db4f75e673c4f938aceddfa1d411d20,Adam Fugitt,1989-01-12,,['Art of War MMA'],Welterweight,9.0,4.0,0.0,5.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,United States,"Eugene, Oregon",170.0,M,6.1,185.93
862169db1e36489fb80830748d10d233,David Dvorak,1992-06-05,The Undertaker,['All Sports Academy'],Flyweight,20.0,6.0,0.0,8.0,8.0,4.0,0.0,1.0,0.0,5.0,0.0,Czech Republic,Hradec Kralove,125.0,M,5.5,167.64
fc0c9ffb094c494aafb9b548254536e6,Maria Oliveira,1996-12-09,Spider-Girl,['Parana Vale Tudo'],Strawweight,13.0,7.0,0.0,7.0,1.0,5.0,0.0,1.0,2.0,4.0,0.0,Brazil,"Sao Joao de Meriti, Rio de Janeiro",115.0,F,5.5,167.64
97b748929e814518b2b781fdc8b8e0f2,Amir Albazi,1993-10-27,The Prince,['Xtreme Couture'],Flyweight,17.0,1.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,Iraq,Baghdad,125.0,M,5.5,167.64
3c78b394d096474fb716324bd9874349,Kai Kara-France,1993-03-26,Don't Blink,['City Kickboxing'],Flyweight,24.0,11.0,1.0,11.0,3.0,10.0,0.0,3.0,3.0,5.0,0.0,New Zealand,Auckland,125.0,M,5.5,167.64
85eaca545ef041818652ec1cca00199f,Daniel Pineda,1985-08-06,The Pit,['4oz. Fight Club'],Featherweight,28.0,15.0,3.0,9.0,19.0,0.0,0.0,3.0,6.0,6.0,0.0,United States,"Houston, Texas",145.0,M,5.7,173.74
1cb4678731d749c4a6a602c273dc2654,Jesse Butler,1992-05-24,,['Kron Gracie West Monroe'],Lightweight,12.0,5.0,0.0,1.0,8.0,3.0,0.0,2.0,0.0,3.0,0.0,United States,"West Monroe, Louisiana",155.0,M,5.1,155.45
b56b54b1b3e84fb995dd7b30e4391eee,Abubakar Nurmagomedov,1989-11-13,,['Fightspirit Team'],Welterweight,17.0,4.0,0.0,6.0,4.0,7.0,0.0,1.0,2.0,1.0,0.0,Russia,"Makhachkala, Dagestan",170.0,M,5.11,155.75
e33e7f3c2e504345970fd43ed13a00e0,Daniel Santos,1995-03-12,Willycat,['Chute Boxe Diego Lima'],Bantamweight,12.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,Brazil,"Uberaba, Minas Gerais",135.0,M,5.7,173.74
e9a8cf096137466c814de3f5f0e29c9e,Luan Lacerda,1993-01-07,,['Nova Uniao'],Bantamweight,12.0,3.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0,1.0,0.0,Brazil,"Macapa, Amapa",135.0,M,5.7,173.74
8945c7081f4949bf85765a932f4afa7c,Maxim Grishin,1984-05-02,Maximus,['Fight Club Akhmat'],Light Heavyweight,33.0,10.0,0.0,16.0,6.0,11.0,0.0,3.0,3.0,4.0,0.0,Russia,"Tambov, Tambov Oblast",205.0,M,6.3,192.02
4564254c36614e62bce54a27f0aaf24f,Rana Rudra Pratap Singh,1997-05-09,Ashwathama,['Yogya MMA'],Bantamweight,11.0,2.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,India,"Lucknow, Uttar Pradesh",136.0,M,5.1,155.45
dcf35bdb5c0b47db8a573a35aa8512d4,Windri Patilima,1993-07-19,The Bad Boy,"['TCW Fighting Camp', 'Bali MMA']",Welterweight,10.0,1.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,Indonesia,"Kotamobagu, North Sulawesi",170.0,M,5.6,170.69
f0469ac55a3346be836961823a8cc35c,Eperaim Ginting,1995-11-30,The Wolfman,['Bali MMA'],Bantamweight,7.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Indonesia,"Medan, Karo",135.0,M,5.4,164.59
77c47e591add4703adf2a9ba7eb29c0e,Sim Kai Xiong,1997-09-06,Kobra,['Team Highlight Reel'],Flyweight,5.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,Singapore,,126.0,M,5.5,167.64
ed1b402134e441f8b225e8453dac8a09,Seong Chan Hong,1989-11-28,Honey Badger,['Korean Top Team'],Lightweight,10.0,3.0,2.0,3.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,South Korea,Seoul,154.0,M,5.7,173.74
51e700b3be5f41249dfc40ee75bea939,Kazuma Maruyama,1992-07-19,Gluttony,['Tri.H Studio'],Lightweight,12.0,8.0,0.0,4.0,4.0,4.0,0.0,2.0,3.0,3.0,0.0,Japan,Kagoshima,156.0,M,5.11,155.75
fef57c2fcf614cd29702a259617b5981,Sang Hoon Yoo,1990-01-18,The Korean Assassin,['Busan Team MAD'],Welterweight,8.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,South Korea,Busan,171.0,M,6.0,182.88
9af45bdd34d6418494e365f8a6471fd6,Chris Hofmann,1989-11-18,,"['Deftac Philippines', '360 Martial Arts']",Welterweight,9.0,2.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Philippines,Manila,171.0,M,6.0,182.88
0bd9589097c248ec87cd8928a8d54587,Kai Lu,1994-03-01,Lukas / The Last Gladiator,['Dragon Gym'],Featherweight,9.0,6.0,1.0,6.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,China,Shanghai,145.0,M,5.9,179.83
639d8880e64b45348f2b3464c20dd64f,Sumit Kumar,2000-09-09,The Indian Kid,['Team Alpha Male'],Flyweight,8.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,India,"Mumbai, Maharashtra",125.0,M,5.5,167.64
dc63afb6ce6d408fbecce65bd7b65aa8,Billy Pasulatan,1991-08-07,Bruce Lee,"['Soma Fight Club Bali', 'Synergy Brazilian Jiu-Jitsu']",Flyweight,11.0,4.0,0.0,2.0,6.0,3.0,0.0,1.0,1.0,2.0,0.0,Indonesia,"Minahasa Regency, North Sulawesi",125.0,M,5.5,167.64
566279a4b4944d338f6685a9bb1a3fe0,Nueraji Taiyilake,2001-01-12,Super Saiyan,"['Enbo Fight Club', 'Arctic Wolf Combat Club']",Welterweight,9.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,China,"Chengdu, Sichuan",171.0,M,6.2,188.98
b4d948df489b43cd98a53a16bedc10fd,Keisuke Sasu,1994-09-30,Sasuke,['Master Japan'],Featherweight,13.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,1.0,0.0,0.0,Japan,"Oiso, Kanagawa",145.0,M,5.7,173.74
f95c679896bb40108d66fe8c4edc0abe,Jung Hyun Lee,2002-09-10,Doraemon,['Team aom'],Flyweight,4.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,South Korea,Seoul,125.0,M,5.5,167.64
be4b6bd9a84a473aa28d3bc1b6f6ceb3,Jiahefu Wuziazibieke,1990-04-09,Kazakh Warrior,['Wanshi Fight Gym'],Lightweight,31.0,12.0,0.0,7.0,17.0,7.0,0.0,1.0,5.0,6.0,0.0,China,Xinjiang,148.0,M,5.1,155.45
7f8b02ca79cc449a80ec01fcc73946bc,Ronal Siahaan,1996-05-05,Naga Sakti,['BSA Martial Arts Center'],Flyweight,8.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,Indonesia,"Pekanbaru, Riau",126.0,M,5.7,173.74
4f20f34a421f4600a99e58cbc3cf1f4d,Thanongsaklek Chuwattana,1992-08-15,Topnoi Kiwram,['Bangtao Muay Thai & MMA'],Flyweight,9.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,Thailand,Phuket,125.0,M,5.5,167.64
2a99df80bb484cd6a0e836c1d438e2f0,Orion Cosce,1994-07-15,Galaxy,['Lost Boys Jiu-Jitsu and Muay Thai'],Middleweight,8.0,2.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,United States,"Arcata, California",173.0,M,5.11,155.75
4a56b24fa56f4584838584f671190ca6,Ilir Latifi,1983-07-28,The Sledgehammer,['Allstars Training Center'],Heavyweight,16.0,9.0,1.0,6.0,4.0,6.0,0.0,4.0,0.0,5.0,0.0,Sweden,Malmo,250.0,M,5.1,155.45
1b8a32842ab54d648d400826a6294f42,Nick Fiore,1997-12-10,,"['Renzo Gracie Jiu-Jitsu NH', 'New England Cartel']",Lightweight,8.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,United States,"Windham, New Hampshire",155.0,M,5.11,155.75
1831bf9082514b2b935994b994fa262c,Victoria Leonardo,1990-02-16,Fury,['Elite Combat Academy'],Flyweight,9.0,5.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,United States,"Shreveport, Louisiana",125.0,F,5.5,167.64
960d59ffac754e858f13685b76e8aa96,Takashi Sato,1990-02-16,Fury,['Elite Combat Academy'],Flyweight,9.0,5.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,United States,"Shreveport, Louisiana",125.0,M,5.5,167.64
1670c42ce12846f29f9a820417459b71,Daniel Rodriguez,1986-12-31,D-Rod,['10th Planet Jiu-Jitsu'],Welterweight,17.0,4.0,0.0,8.0,4.0,5.0,0.0,1.0,1.0,2.0,0.0,United States,"Alhambra, California",170.0,M,6.0,182.88
a73bf1ba91d147ca9852532fc9d86354,Matt Brown,1981-01-10,The Immortal,['Immortal Fight Team'],Welterweight,24.0,19.0,0.0,16.0,6.0,2.0,0.0,3.0,10.0,6.0,0.0,United States,"Xenia, Ohio",170.0,M,6.0,182.88
4f3634567ab94e9e9e79d70ad35ad9d1,Chase Sherman,1989-11-06,The Vanilla Gorilla,['Jackson-Wink MMA'],Heavyweight,18.0,12.0,0.0,17.0,0.0,1.0,0.0,4.0,2.0,6.0,0.0,United States,"D'Iberville, Mississippi",265.0,M,6.4,195.07
f2097d6abb994aa09ad3c898b13fb474,Douglas Silva de Andrade,1985-06-22,D'Silva,"['Corinthians MMA', 'Nabruta Fight Team']",Featherweight,29.0,5.0,1.0,20.0,2.0,7.0,0.0,1.0,1.0,3.0,0.0,Brazil,"Castanhal, Para",140.0,M,5.6,170.69
8f526c58febd47f08230ddee263d6ae7,Cody Stamann,1989-11-09,The Spartan,['Xtreme Couture'],Featherweight,21.0,6.0,0.0,7.0,2.0,12.0,0.0,0.0,2.0,4.0,0.0,United States,"Wayne, Michigan",139.0,M,5.7,173.74
60ae5a7c4d594f7ba7f99b8b8d1b77e6,Mandy Bohm,1989-07-30,Monster,['SBG Ireland'],Flyweight,8.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,Germany,Gelsenkirchen,125.0,F,5.6,170.69
442eeceae76b4b3d8533ef45abfc0c2b,Ji Yeon Kim,1989-10-18,Fire Fist,['Syndicate MMA'],Flyweight,9.0,7.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,South Korea,Incheon,125.0,F,5.7,173.74
263aab8b6df04cceadafc60ccd1f23b0,Gabriel Green,1993-05-02,Gifted,['Subfighter MMA'],Welterweight,11.0,5.0,0.0,4.0,6.0,1.0,0.0,3.0,0.0,2.0,0.0,United States,"Downey, California",170.0,M,5.1,155.45
6dd6de2e99764e948a656726b0bace30,Jessica-Rose Clark,1987-11-28,Jessy Jess,['Syndicate MMA'],Bantamweight,11.0,9.0,1.0,3.0,2.0,6.0,0.0,0.0,3.0,6.0,0.0,Australia,"Innisfail, Queensland",135.0,F,5.5,167.64
631be123ba9c4252990f485b7f813847,Belal Muhammad,1988-07-09,Remember the Name,['Roufusport'],Welterweight,23.0,3.0,1.0,5.0,1.0,17.0,0.0,1.0,0.0,2.0,0.0,United States,"Chicago, Illinois",170.0,M,5.1,155.45
958d60dee6fd43e8839ff45782b16ea3,Kron Gracie,1988-07-11,,['Kron Gracie Jiu-Jitsu'],Featherweight,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Brazil,"Rio de Janeiro, Rio de Janeiro",145.0,M,5.9,179.83
95884ed32c964ac4a6d0de9e8195ff8f,Braxton Smith,1990-01-01,The Beautiful Monster,['Black Sheep Boxing'],Heavyweight,5.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,United States,"Austin, Texas",262.0,M,5.11,155.75
0956cffa60a3437d8a06ef24adf80998,Joseph Holmes,1995-07-04,Ugly Man,['WAR Training Center'],Light Heavyweight,8.0,4.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,United States,"Arlington, Texas",189.0,M,6.4,195.07
4fb67b7d71db47a1a312ed256a128217,Journey Newson,1989-03-07,,['Impact Jiu Jitsu'],Featherweight,10.0,5.0,1.0,3.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,United States,"Beaverton, Oregon",139.0,M,5.5,167.64
2395bfcbd9844e468dfcd12d69b1af1c,Hailey Cowan,1992-02-12,All Hail,['Blitz Sport'],Featherweight,7.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,United States,"Waco, Texas",138.0,F,5.8,176.78
6296181d66e1484591d2f45e512ce20e,Brogan Walker,1989-08-02,The Bear,"['Elite Muay Thai', 'Purebred Jiu-Jitsu Academy']",Flyweight,7.0,4.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,Guam,Hagatna,126.0,F,5.4,164.59
d4f11132c75043979aa0bfd8fd0249f6,Montel Jackson,1992-04-24,Quik,['Red Schafer MMA'],Bantamweight,13.0,2.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,United States,"Milwaukee, Wisconsin",136.0,M,5.1,155.45
1b79acff26ff4b3badc670972e89b78d,Brady Hiestand,1999-04-30,Bam Bam,['Sikjitsu'],Bantamweight,7.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,United States,"Spokane, Washington",135.0,M,5.8,176.78
1b851a69383940a081a5853eb4482dc0,Batgerel Danaa,1989-07-04,Storm,['Fight Ready'],Bantamweight,12.0,5.0,0.0,8.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,Mongolia,"Erdenetsagaan, Sukhbaatar",135.0,M,5.8,176.78
daddc653b3bf4ead93367fcaeb3d0260,Azamat Murzakanov,1989-04-12,The Professional,['K Dojo Warrior Tribe'],Light Heavyweight,13.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Russia,Nalchik,205.0,M,5.11,155.75
df0588e5b740483f87dc8ba42826bece,Rafa Garcia,1994-08-05,Gifted,"['Team Elevation', 'UFC Gym Costa Mesa']",Lightweight,16.0,3.0,0.0,1.0,8.0,6.0,1.0,0.0,0.0,3.0,0.0,Mexico,"Mexicali, Baja California",155.0,M,5.7,173.74
8fee9839ed7e44b39167a347d5e10d55,Zak Cummings,1984-08-02,,['Factory X'],Light Heavyweight,25.0,7.0,0.0,6.0,12.0,7.0,0.0,0.0,2.0,5.0,0.0,United States,"Springfield, Missouri",205.0,M,6.0,182.88
633e484c1d684edb9417f78f0cbfdec6,Lando Vannata,1992-03-14,Groovy,['Elevation Fight Team'],Lightweight,12.0,7.0,0.0,4.0,5.0,3.0,0.0,0.0,2.0,5.0,0.0,United States,"Toms River, New Jersey",155.0,M,5.9,179.83
ff58354008c44c778dc64107a0d8d328,Aaron Phillips,1989-08-05,,['Headkicks MMA'],Bantamweight,12.0,5.0,0.0,6.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,United States,"Lafayette, Louisiana",135.0,M,5.9,179.83
db6646f4ce62402c8ec1271a4e1917ea,Jorge Masvidal,1984-11-12,Gamebred,['American Top Team'],Welterweight,35.0,17.0,0.0,16.0,2.0,17.0,0.0,2.0,2.0,13.0,0.0,United States,"Miami, Florida",170.0,M,5.11,155.75
96286d21afd142e584c19eec60803d70,Santiago Ponzinibbio,1986-09-26,Argentine Dagger,['American Top Team'],Welterweight,29.0,7.0,0.0,16.0,6.0,7.0,0.0,4.0,0.0,3.0,0.0,Argentina,"La Plata, Buenos Aires",170.0,M,6.0,182.88
4952153f534045ec9b5e7cfc6105e672,Cynthia Calvillo,1987-07-13,,['Tiger Muay Thai'],Flyweight,9.0,6.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,4.0,0.0,United States,"San Jose, California",119.0,F,5.4,164.59
15b4b8e06dd64341a23d8344790ab37c,Nuerdanbieke Shayilan,1994-05-04,Wolverine,['China Top Team'],Featherweight,39.0,11.0,0.0,19.0,10.0,10.0,0.0,3.0,6.0,2.0,0.0,China,Heilongjiang,145.0,M,5.8,176.78
